REGION,TIMESLICE,TECHNOLOGY,FUEL,YEAR,VALUE
GLOBAL,S1D3,PWRTRNINDSO,ELCINDSO02,2026,281.3775232379769
GLOBAL,S1D3,PWRTRNINDSO,ELCINDSO02,2029,396.1306586180336
GLOBAL,S1D3,PWRTRNINDSO,ELCINDSO02,2030,470.6598842921194
GLOBAL,S1D3,PWRTRNINDSO,ELCINDSO02,2033,470.6598842921194
GLOBAL,S1D3,PWRTRNINDSO,ELCINDSO02,2034,470.6598842921194
GLOBAL,S1D3,PWRTRNINDSO,ELCINDSO02,2035,470.6598842921194
GLOBAL,S1D3,PWRTRNINDSO,ELCINDSO02,2036,470.6598842921194
GLOBAL,S1D3,PWRTRNINDSO,ELCINDSO02,2037,146.14182989211986
GLOBAL,S1D3,PWRTRNINDSO,ELCINDSO02,2038,123.7105335964484
GLOBAL,S1D3,PWRTRNINDSO,ELCINDSO02,2039,82.89953549211941
GLOBAL,S1D3,PWRTRNINDSO,ELCINDSO02,2040,407.8238545957729
GLOBAL,S1D3,PWRTRNINDSO,ELCINDSO02,2041,470.6598842921194
GLOBAL,S1D3,PWRTRNINDSO,ELCINDSO02,2042,170.00512109211968
GLOBAL,S1D3,PWRTRNINDSO,ELCINDSO02,2043,557.8695386921199
GLOBAL,S1D3,PWRTRNINDSO,ELCINDSO02,2044,682.8624746921205
GLOBAL,S1D3,PWRTRNINDSO,ELCINDSO02,2045,822.3146666921201
GLOBAL,S1D3,PWRTRNINDSO,ELCINDSO02,2046,492.6026515800147
GLOBAL,S1D3,PWRTRNINDSO,ELCINDSO02,2047,549.92879746513
GLOBAL,S1D3,PWRTRNINDSO,ELCINDSO02,2048,932.8394024557512
GLOBAL,S1D3,PWRTRNINDSO,ELCINDSO02,2049,715.1686127605276
GLOBAL,S1D3,PWRTRNINDSO,ELCINDSO02,2050,1222.4822592218452
GLOBAL,S1D3,PWRTRNINDWE,ELCINDWE02,2025,169.2657478253709
GLOBAL,S1D3,PWRTRNINDWE,ELCINDWE02,2026,344.48118064620235
GLOBAL,S1D3,PWRTRNINDWE,ELCINDWE02,2027,1025.0431057246908
GLOBAL,S1D3,PWRTRNINDWE,ELCINDWE02,2028,663.1003735475888
GLOBAL,S1D3,PWRTRNINDWE,ELCINDWE02,2029,906.9358710663932
GLOBAL,S1D3,PWRTRNINDWE,ELCINDWE02,2030,1249.822591597669
GLOBAL,S1D3,PWRTRNINDWE,ELCINDWE02,2031,1363.6727814022229
GLOBAL,S1D3,PWRTRNINDWE,ELCINDWE02,2032,1375.7006118022227
GLOBAL,S1D3,PWRTRNINDWE,ELCINDWE02,2033,1617.1314175134862
GLOBAL,S1D3,PWRTRNINDWE,ELCINDWE02,2034,1905.480183002224
GLOBAL,S1D3,PWRTRNINDWE,ELCINDWE02,2035,1541.0438598022226
GLOBAL,S1D3,PWRTRNINDWE,ELCINDWE02,2036,2024.6389590022231
GLOBAL,S1D3,PWRTRNINDWE,ELCINDWE02,2037,1717.2122002339695
GLOBAL,S1D3,PWRTRNINDWE,ELCINDWE02,2038,1484.2193106593777
GLOBAL,S1D3,PWRTRNINDWE,ELCINDWE02,2039,2024.6389590022231
GLOBAL,S1D3,PWRTRNINDWE,ELCINDWE02,2040,1583.1349590022232
GLOBAL,S1D3,PWRTRNINDWE,ELCINDWE02,2041,2024.6389590022231
GLOBAL,S1D3,PWRTRNINDWE,ELCINDWE02,2042,2024.6389590022231
GLOBAL,S1D3,PWRTRNINDWE,ELCINDWE02,2043,1688.175578134982
GLOBAL,S1D3,PWRTRNINDWE,ELCINDWE02,2044,2024.6389590022231
GLOBAL,S1D3,PWRTRNINDWE,ELCINDWE02,2045,2024.6389590022231
GLOBAL,S1D3,PWRTRNINDWE,ELCINDWE02,2046,1456.9909590022226
