REGION,TECHNOLOGY,FUEL,MODE_OF_OPERATION,YEAR,TIMESLICE,VALUE
GLOBAL,PWRCOAINDNO,COAINT,2,2047,S1D5,9166.685298624
GLOBAL,PWRCOAINDNO,COAINT,2,2047,S2D1,9166.685298624
GLOBAL,PWRCOAINDNO,COAINT,2,2047,S2D2,9166.685298624
GLOBAL,PWRCOAINDNO,COAINT,2,2047,S2D3,9166.685298624
GLOBAL,PWRCOAINDNO,COAINT,2,2047,S2D4,9166.685298624
GLOBAL,PWRCOAINDNO,COAINT,2,2047,S2D5,9166.685298624
GLOBAL,PWRCOAINDNO,COAINT,2,2047,S3D1,9166.685298624
GLOBAL,PWRCOAINDNO,COAINT,2,2047,S3D2,6737.523615512191
GLOBAL,PWRCOAINDNO,COAINT,2,2047,S3D3,6144.643427967946
GLOBAL,PWRCOAINDNO,COAINT,2,2047,S3D4,9166.685298624
GLOBAL,PWRCOAINDNO,COAINT,2,2047,S3D5,9166.685298624
GLOBAL,PWRCOAINDNO,COAINT,2,2047,S4D1,1758.2182348026215
GLOBAL,PWRCOAINDNO,COAINT,2,2047,S4D2,4364.637070429377
GLOBAL,PWRCOAINDNO,COAINT,2,2047,S4D3,9166.685298624
GLOBAL,PWRCOAINDNO,COAINT,2,2047,S4D4,9166.685298624
GLOBAL,PWRCOAINDNO,COAINT,2,2047,S4D5,6897.13158489002
GLOBAL,PWRCOAINDNO,COAINT,2,2048,S1D1,8305.57450007798
GLOBAL,PWRCOAINDNO,COAINT,2,2048,S1D2,9578.028394368
GLOBAL,PWRCOAINDNO,COAINT,2,2048,S1D3,9578.028394368
GLOBAL,PWRCOAINDNO,COAINT,2,2048,S1D4,9578.028394368
GLOBAL,PWRCOAINDNO,COAINT,2,2048,S1D5,9578.028394368
GLOBAL,PWRCOAINDNO,COAINT,2,2048,S2D1,9578.028394368
GLOBAL,PWRCOAINDNO,COAINT,2,2048,S2D2,9578.028394368
GLOBAL,PWRCOAINDNO,COAINT,2,2048,S2D3,9578.028394368
GLOBAL,PWRCOAINDNO,COAINT,2,2048,S2D4,9578.028394368
GLOBAL,PWRCOAINDNO,COAINT,2,2048,S2D5,9578.028394368
GLOBAL,PWRCOAINDNO,COAINT,2,2048,S3D1,8268.093872691714
GLOBAL,PWRCOAINDNO,COAINT,2,2048,S3D2,5713.154294054417
GLOBAL,PWRCOAINDNO,COAINT,2,2048,S3D3,9578.028394368
GLOBAL,PWRCOAINDNO,COAINT,2,2048,S3D4,8268.093872691714
GLOBAL,PWRCOAINDNO,COAINT,2,2048,S3D5,8909.366546622115
GLOBAL,PWRCOAINDNO,COAINT,2,2048,S4D1,6481.556403615312
GLOBAL,PWRCOAINDNO,COAINT,2,2048,S4D2,5082.154084594
GLOBAL,PWRCOAINDNO,COAINT,2,2048,S4D3,9578.028394368
GLOBAL,PWRCOAINDNO,COAINT,2,2048,S4D4,8047.071731321856
GLOBAL,PWRCOAINDNO,COAINT,2,2048,S4D5,8805.329702470115
GLOBAL,PWRCOAINDNO,COAINT,2,2049,S1D1,8655.91634598939
GLOBAL,PWRCOAINDNO,COAINT,2,2049,S1D2,10010.890836576003
GLOBAL,PWRCOAINDNO,COAINT,2,2049,S1D3,10010.890836576003
GLOBAL,PWRCOAINDNO,COAINT,2,2049,S1D4,10010.890836576003
GLOBAL,PWRCOAINDNO,COAINT,2,2049,S1D5,7609.119569177746
GLOBAL,PWRCOAINDNO,COAINT,2,2049,S2D1,10010.890836576003
GLOBAL,PWRCOAINDNO,COAINT,2,2049,S2D2,10010.890836576
GLOBAL,PWRCOAINDNO,COAINT,2,2049,S2D3,10010.890836576003
GLOBAL,PWRCOAINDNO,COAINT,2,2049,S2D4,10010.890836576
GLOBAL,PWRCOAINDNO,COAINT,2,2049,S2D5,10010.890836576003
GLOBAL,PWRCOAINDNO,COAINT,2,2049,S3D1,7508.784831111882
GLOBAL,PWRCOAINDNO,COAINT,2,2049,S3D2,9045.790228307373
GLOBAL,PWRCOAINDNO,COAINT,2,2049,S3D3,7026.29341345829
GLOBAL,PWRCOAINDNO,COAINT,2,2049,S3D4,10010.890836576003
GLOBAL,PWRCOAINDNO,COAINT,2,2049,S3D5,9218.432375195389
GLOBAL,PWRCOAINDNO,COAINT,2,2049,S4D1,6755.139509082706
GLOBAL,PWRCOAINDNO,COAINT,2,2049,S4D2,2128.1833521656586
GLOBAL,PWRCOAINDNO,COAINT,2,2049,S4D3,10010.890836576003
GLOBAL,PWRCOAINDNO,COAINT,2,2049,S4D4,10010.890836576003
GLOBAL,PWRCOAINDNO,COAINT,2,2049,S4D5,8207.303213002886
GLOBAL,PWRCOAINDNO,COAINT,2,2050,S1D1,9020.580185395958
GLOBAL,PWRCOAINDNO,COAINT,2,2050,S1D2,9774.256056494833
GLOBAL,PWRCOAINDNO,COAINT,2,2050,S1D3,10466.125610976
GLOBAL,PWRCOAINDNO,COAINT,2,2050,S1D4,10466.125610976
GLOBAL,PWRCOAINDNO,COAINT,2,2050,S1D5,10144.439956275717
GLOBAL,PWRCOAINDNO,COAINT,2,2050,S2D1,10466.125610976
GLOBAL,PWRCOAINDNO,COAINT,2,2050,S2D2,10466.125610976
GLOBAL,PWRCOAINDNO,COAINT,2,2050,S2D3,10466.125610976
GLOBAL,PWRCOAINDNO,COAINT,2,2050,S2D4,10466.125610976
GLOBAL,PWRCOAINDNO,COAINT,2,2050,S2D5,10466.125610976
GLOBAL,PWRCOAINDNO,COAINT,2,2050,S3D1,7507.3315552849435
GLOBAL,PWRCOAINDNO,COAINT,2,2050,S3D2,9772.144914242554
GLOBAL,PWRCOAINDNO,COAINT,2,2050,S3D3,10466.125610976
GLOBAL,PWRCOAINDNO,COAINT,2,2050,S3D4,9665.538547261338
GLOBAL,PWRCOAINDNO,COAINT,2,2050,S3D5,9146.289068432965
GLOBAL,PWRCOAINDNO,COAINT,2,2050,S4D1,7039.909215687931
GLOBAL,PWRCOAINDNO,COAINT,2,2050,S4D2,1067.3781817214076
GLOBAL,PWRCOAINDNO,COAINT,2,2050,S4D3,10404.448305194664
GLOBAL,PWRCOAINDNO,COAINT,2,2050,S4D4,10424.671495994073
GLOBAL,PWRCOAINDNO,COAINT,2,2050,S4D5,9476.070094884662
GLOBAL,PWRCOAINDSO,COAINT,2,2023,S1D1,2185.195664839645
GLOBAL,PWRCOAINDSO,COAINT,2,2023,S1D2,2470.318066720595
GLOBAL,PWRCOAINDSO,COAINT,2,2023,S1D3,2314.9531858756354
GLOBAL,PWRCOAINDSO,COAINT,2,2023,S1D4,1849.0500174129959
GLOBAL,PWRCOAINDSO,COAINT,2,2023,S1D5,2141.6731332002323
GLOBAL,PWRCOAINDSO,COAINT,2,2023,S2D1,3367.8112632812913
GLOBAL,PWRCOAINDSO,COAINT,2,2023,S2D2,3419.4296563499693
GLOBAL,PWRCOAINDSO,COAINT,2,2023,S2D3,3447.4579716596577
GLOBAL,PWRCOAINDSO,COAINT,2,2023,S2D4,3419.4296563499693
GLOBAL,PWRCOAINDSO,COAINT,2,2023,S2D5,3507.529234989041
GLOBAL,PWRCOAINDSO,COAINT,2,2023,S3D1,1191.8655120473388
GLOBAL,PWRCOAINDSO,COAINT,2,2023,S3D2,1336.1525208567275
GLOBAL,PWRCOAINDSO,COAINT,2,2023,S3D3,1833.367405053985
GLOBAL,PWRCOAINDSO,COAINT,2,2023,S3D4,1489.2229373485304
GLOBAL,PWRCOAINDSO,COAINT,2,2023,S3D5,1421.6607095234071
GLOBAL,PWRCOAINDSO,COAINT,2,2023,S4D1,1107.3411279150303
GLOBAL,PWRCOAINDSO,COAINT,2,2023,S4D2,1043.6230763448086
GLOBAL,PWRCOAINDSO,COAINT,2,2023,S4D3,1387.6884871395039
GLOBAL,PWRCOAINDSO,COAINT,2,2023,S4D4,1148.780658471166
GLOBAL,PWRCOAINDSO,COAINT,2,2023,S4D5,1091.463372068324
GLOBAL,PWRCOAINDSO,COAINT,2,2024,S1D1,2282.966432067346
GLOBAL,PWRCOAINDSO,COAINT,2,2024,S1D2,2533.470916089791
GLOBAL,PWRCOAINDSO,COAINT,2,2024,S1D3,2418.7853506708357
GLOBAL,PWRCOAINDSO,COAINT,2,2024,S1D4,1897.4905014301926
GLOBAL,PWRCOAINDSO,COAINT,2,2024,S1D5,1888.2304626737607
GLOBAL,PWRCOAINDSO,COAINT,2,2024,S2D1,3533.9550181059158
GLOBAL,PWRCOAINDSO,COAINT,2,2024,S2D2,3586.7496185832683
GLOBAL,PWRCOAINDSO,COAINT,2,2024,S2D3,3586.7496185832674
GLOBAL,PWRCOAINDSO,COAINT,2,2024,S2D4,3586.7496185832697
GLOBAL,PWRCOAINDSO,COAINT,2,2024,S2D5,3586.7496185832697
GLOBAL,PWRCOAINDSO,COAINT,2,2024,S3D1,1232.2554183211223
GLOBAL,PWRCOAINDSO,COAINT,2,2024,S3D2,1612.0425692981973
GLOBAL,PWRCOAINDSO,COAINT,2,2024,S3D3,1560.5522015974225
GLOBAL,PWRCOAINDSO,COAINT,2,2024,S3D4,1543.2518050168208
GLOBAL,PWRCOAINDSO,COAINT,2,2024,S3D5,1475.5503761376879
GLOBAL,PWRCOAINDSO,COAINT,2,2024,S4D1,1143.3900928766038
GLOBAL,PWRCOAINDSO,COAINT,2,2024,S4D2,1053.6945490251562
GLOBAL,PWRCOAINDSO,COAINT,2,2024,S4D3,1439.256901863062
GLOBAL,PWRCOAINDSO,COAINT,2,2024,S4D4,1186.8748625547692
GLOBAL,PWRCOAINDSO,COAINT,2,2024,S4D5,1126.4199915121796
GLOBAL,PWRCOAINDSO,COAINT,2,2025,S1D1,2066.2508470815023
GLOBAL,PWRCOAINDSO,COAINT,2,2025,S1D2,2329.123003444308
GLOBAL,PWRCOAINDSO,COAINT,2,2025,S1D3,2208.5090993288422
GLOBAL,PWRCOAINDSO,COAINT,2,2025,S1D4,2653.9229789427186
GLOBAL,PWRCOAINDSO,COAINT,2,2025,S1D5,2739.7423789719182
GLOBAL,PWRCOAINDSO,COAINT,2,2025,S2D1,3423.3242924378405
GLOBAL,PWRCOAINDSO,COAINT,2,2025,S2D2,3507.4402231650615
GLOBAL,PWRCOAINDSO,COAINT,2,2025,S2D3,3443.8914369202957
GLOBAL,PWRCOAINDSO,COAINT,2,2025,S2D4,3443.8914369202926
GLOBAL,PWRCOAINDSO,COAINT,2,2025,S2D5,3443.8914369204476
GLOBAL,PWRCOAINDSO,COAINT,2,2025,S3D1,954.6106976610976
GLOBAL,PWRCOAINDSO,COAINT,2,2025,S3D2,1109.4096817815303
GLOBAL,PWRCOAINDSO,COAINT,2,2025,S3D3,1301.5746137563765
GLOBAL,PWRCOAINDSO,COAINT,2,2025,S3D4,1283.8686778521223
GLOBAL,PWRCOAINDSO,COAINT,2,2025,S3D5,1212.2410551292562
GLOBAL,PWRCOAINDSO,COAINT,2,2025,S4D1,861.132998317046
GLOBAL,PWRCOAINDSO,COAINT,2,2025,S4D2,564.2106489889352
GLOBAL,PWRCOAINDSO,COAINT,2,2025,S4D3,1896.0526024651526
GLOBAL,PWRCOAINDSO,COAINT,2,2025,S4D4,1629.3627986707224
GLOBAL,PWRCOAINDSO,COAINT,2,2025,S4D5,1565.5756333595718
GLOBAL,PWRCOAINDSO,COAINT,2,2026,S1D1,2225.377333711414
GLOBAL,PWRCOAINDSO,COAINT,2,2026,S1D2,2495.2593295645593
GLOBAL,PWRCOAINDSO,COAINT,2,2026,S1D3,2374.70456688174
GLOBAL,PWRCOAINDSO,COAINT,2,2026,S1D4,1688.8928479159854
GLOBAL,PWRCOAINDSO,COAINT,2,2026,S1D5,2142.6043220463102
GLOBAL,PWRCOAINDSO,COAINT,2,2026,S2D1,3629.745174852047
GLOBAL,PWRCOAINDSO,COAINT,2,2026,S2D2,3679.1226840160843
GLOBAL,PWRCOAINDSO,COAINT,2,2026,S2D3,3679.1226840160843
GLOBAL,PWRCOAINDSO,COAINT,2,2026,S2D4,3679.1226840159798
GLOBAL,PWRCOAINDSO,COAINT,2,2026,S2D5,3679.1226840160843
GLOBAL,PWRCOAINDSO,COAINT,2,2026,S3D1,1041.1977777315165
GLOBAL,PWRCOAINDSO,COAINT,2,2026,S3D2,1674.6641691506882
GLOBAL,PWRCOAINDSO,COAINT,2,2026,S3D3,1408.6198612276355
GLOBAL,PWRCOAINDSO,COAINT,2,2026,S3D4,1390.5618007672924
GLOBAL,PWRCOAINDSO,COAINT,2,2026,S3D5,1314.611445164193
GLOBAL,PWRCOAINDSO,COAINT,2,2026,S4D1,944.3244999289886
GLOBAL,PWRCOAINDSO,COAINT,2,2026,S4D2,621.5567216236007
GLOBAL,PWRCOAINDSO,COAINT,2,2026,S4D3,1274.8073337701483
GLOBAL,PWRCOAINDSO,COAINT,2,2026,S4D4,1385.1499980722954
GLOBAL,PWRCOAINDSO,COAINT,2,2026,S4D5,1317.694411274353
GLOBAL,PWRCOAINDSO,COAINT,2,2027,S1D1,2355.5390727112303
GLOBAL,PWRCOAINDSO,COAINT,2,2027,S1D2,2639.1909785965017
GLOBAL,PWRCOAINDSO,COAINT,2,2027,S1D3,2512.036782157611
GLOBAL,PWRCOAINDSO,COAINT,2,2027,S1D4,2531.1540504410236
GLOBAL,PWRCOAINDSO,COAINT,2,2027,S1D5,2628.347232046379
GLOBAL,PWRCOAINDSO,COAINT,2,2027,S2D1,3893.1960583688247
GLOBAL,PWRCOAINDSO,COAINT,2,2027,S2D2,3893.1960583688233
GLOBAL,PWRCOAINDSO,COAINT,2,2027,S2D3,3893.1960583688233
GLOBAL,PWRCOAINDSO,COAINT,2,2027,S2D4,3893.1960583688387
GLOBAL,PWRCOAINDSO,COAINT,2,2027,S2D5,3893.1960583688247
GLOBAL,PWRCOAINDSO,COAINT,2,2027,S3D1,1325.8513600882004
GLOBAL,PWRCOAINDSO,COAINT,2,2027,S3D2,1321.7414871430537
GLOBAL,PWRCOAINDSO,COAINT,2,2027,S3D3,1480.9185277804272
GLOBAL,PWRCOAINDSO,COAINT,2,2027,S3D4,1462.4089120496244
GLOBAL,PWRCOAINDSO,COAINT,2,2027,S3D5,1382.0856625500574
GLOBAL,PWRCOAINDSO,COAINT,2,2027,S4D1,994.0214291164926
GLOBAL,PWRCOAINDSO,COAINT,2,2027,S4D2,650.7575575707043
GLOBAL,PWRCOAINDSO,COAINT,2,2027,S4D3,2087.3306176930673
GLOBAL,PWRCOAINDSO,COAINT,2,2027,S4D4,1788.96139258094
GLOBAL,PWRCOAINDSO,COAINT,2,2027,S4D5,1717.794643299539
GLOBAL,PWRCOAINDSO,COAINT,2,2028,S1D1,2507.9739757117245
GLOBAL,PWRCOAINDSO,COAINT,2,2028,S1D2,2969.509957031425
GLOBAL,PWRCOAINDSO,COAINT,2,2028,S1D3,2671.942119130287
GLOBAL,PWRCOAINDSO,COAINT,2,2028,S1D4,3079.1054551197803
GLOBAL,PWRCOAINDSO,COAINT,2,2028,S1D5,2775.8337317468086
GLOBAL,PWRCOAINDSO,COAINT,2,2028,S2D1,4197.731211283647
GLOBAL,PWRCOAINDSO,COAINT,2,2028,S2D2,4131.5164510882005
GLOBAL,PWRCOAINDSO,COAINT,2,2028,S2D3,4461.31501006901
GLOBAL,PWRCOAINDSO,COAINT,2,2028,S2D4,4461.315010069016
GLOBAL,PWRCOAINDSO,COAINT,2,2028,S2D5,4461.315010069013
GLOBAL,PWRCOAINDSO,COAINT,2,2028,S3D1,1173.1810420504114
GLOBAL,PWRCOAINDSO,COAINT,2,2028,S3D2,1360.5127111662018
GLOBAL,PWRCOAINDSO,COAINT,2,2028,S3D3,1583.0519826009288
GLOBAL,PWRCOAINDSO,COAINT,2,2028,S3D4,1564.0718749134703
GLOBAL,PWRCOAINDSO,COAINT,2,2028,S3D5,1479.1933769622974
GLOBAL,PWRCOAINDSO,COAINT,2,2028,S4D1,1069.536652884447
GLOBAL,PWRCOAINDSO,COAINT,2,2028,S4D2,704.9266590933142
GLOBAL,PWRCOAINDSO,COAINT,2,2028,S4D3,2204.7809605887182
GLOBAL,PWRCOAINDSO,COAINT,2,2028,S4D4,2330.4970604882915
GLOBAL,PWRCOAINDSO,COAINT,2,2028,S4D5,1488.1798789999596
GLOBAL,PWRCOAINDSO,COAINT,2,2029,S1D1,2611.680076648909
GLOBAL,PWRCOAINDSO,COAINT,2,2029,S1D2,2926.298055726345
GLOBAL,PWRCOAINDSO,COAINT,2,2029,S1D3,2784.3003740292106
GLOBAL,PWRCOAINDSO,COAINT,2,2029,S1D4,2763.760951934952
GLOBAL,PWRCOAINDSO,COAINT,2,2029,S1D5,2873.8118533718234
GLOBAL,PWRCOAINDSO,COAINT,2,2029,S2D1,4605.716006789895
GLOBAL,PWRCOAINDSO,COAINT,2,2029,S2D2,4378.9682908194745
GLOBAL,PWRCOAINDSO,COAINT,2,2029,S2D3,4605.716006789895
GLOBAL,PWRCOAINDSO,COAINT,2,2029,S2D4,4605.716006789895
GLOBAL,PWRCOAINDSO,COAINT,2,2029,S2D5,4605.716006789893
GLOBAL,PWRCOAINDSO,COAINT,2,2029,S3D1,1313.033451424165
GLOBAL,PWRCOAINDSO,COAINT,2,2029,S3D2,1393.9064439303588
GLOBAL,PWRCOAINDSO,COAINT,2,2029,S3D3,1585.3446878901207
GLOBAL,PWRCOAINDSO,COAINT,2,2029,S3D4,1565.8196935667509
GLOBAL,PWRCOAINDSO,COAINT,2,2029,S3D5,2269.3761443113003
GLOBAL,PWRCOAINDSO,COAINT,2,2029,S4D1,1137.8482140842384
GLOBAL,PWRCOAINDSO,COAINT,2,2029,S4D2,692.7842097584487
GLOBAL,PWRCOAINDSO,COAINT,2,2029,S4D3,1913.400317143517
GLOBAL,PWRCOAINDSO,COAINT,2,2029,S4D4,1903.9179260206854
GLOBAL,PWRCOAINDSO,COAINT,2,2029,S4D5,1499.6936138589226
GLOBAL,PWRCOAINDSO,COAINT,2,2030,S1D1,2750.2882573390407
GLOBAL,PWRCOAINDSO,COAINT,2,2030,S1D2,3077.7746037549323
GLOBAL,PWRCOAINDSO,COAINT,2,2030,S1D3,3094.5475973657863
GLOBAL,PWRCOAINDSO,COAINT,2,2030,S1D4,2078.4234970756524
GLOBAL,PWRCOAINDSO,COAINT,2,2030,S1D5,2193.8159244931708
GLOBAL,PWRCOAINDSO,COAINT,2,2030,S2D1,4533.786632016
GLOBAL,PWRCOAINDSO,COAINT,2,2030,S2D2,4533.786632016
GLOBAL,PWRCOAINDSO,COAINT,2,2030,S2D3,4533.786632016
GLOBAL,PWRCOAINDSO,COAINT,2,2030,S2D4,4533.786632016
GLOBAL,PWRCOAINDSO,COAINT,2,2030,S2D5,4533.786632016
GLOBAL,PWRCOAINDSO,COAINT,2,2030,S3D1,1225.607709725967
GLOBAL,PWRCOAINDSO,COAINT,2,2030,S3D2,1474.760303228134
GLOBAL,PWRCOAINDSO,COAINT,2,2030,S3D3,2271.698163763398
GLOBAL,PWRCOAINDSO,COAINT,2,2030,S3D4,2965.120471962247
GLOBAL,PWRCOAINDSO,COAINT,2,2030,S3D5,1565.7983289002375
GLOBAL,PWRCOAINDSO,COAINT,2,2030,S4D1,1938.8835075809218
GLOBAL,PWRCOAINDSO,COAINT,2,2030,S4D2,741.7567477775997
GLOBAL,PWRCOAINDSO,COAINT,2,2030,S4D3,1556.4537934511973
GLOBAL,PWRCOAINDSO,COAINT,2,2030,S4D4,1182.8872894643905
GLOBAL,PWRCOAINDSO,COAINT,2,2030,S4D5,1590.8240878085635
GLOBAL,PWRCOAINDSO,COAINT,2,2031,S1D1,2923.976965689034
GLOBAL,PWRCOAINDSO,COAINT,2,2031,S1D2,3295.7421791548354
GLOBAL,PWRCOAINDSO,COAINT,2,2031,S1D3,3865.7301978756977
GLOBAL,PWRCOAINDSO,COAINT,2,2031,S1D4,2184.0215358680657
GLOBAL,PWRCOAINDSO,COAINT,2,2031,S1D5,3138.729413305015
GLOBAL,PWRCOAINDSO,COAINT,2,2031,S2D1,4414.98733488
GLOBAL,PWRCOAINDSO,COAINT,2,2031,S2D2,4414.98733488
GLOBAL,PWRCOAINDSO,COAINT,2,2031,S2D3,4414.98733488
GLOBAL,PWRCOAINDSO,COAINT,2,2031,S2D4,4414.98733488
GLOBAL,PWRCOAINDSO,COAINT,2,2031,S2D5,4414.98733488
GLOBAL,PWRCOAINDSO,COAINT,2,2031,S3D1,1299.6816852721606
GLOBAL,PWRCOAINDSO,COAINT,2,2031,S3D2,1553.1979411474415
GLOBAL,PWRCOAINDSO,COAINT,2,2031,S3D3,1772.2002178355342
GLOBAL,PWRCOAINDSO,COAINT,2,2031,S3D4,2585.950529732836
GLOBAL,PWRCOAINDSO,COAINT,2,2031,S3D5,1653.6220188067991
GLOBAL,PWRCOAINDSO,COAINT,2,2031,S4D1,1194.4387938342231
GLOBAL,PWRCOAINDSO,COAINT,2,2031,S4D2,789.1242396500127
GLOBAL,PWRCOAINDSO,COAINT,2,2031,S4D3,2449.6258592533786
GLOBAL,PWRCOAINDSO,COAINT,2,2031,S4D4,2600.089535190712
GLOBAL,PWRCOAINDSO,COAINT,2,2031,S4D5,2513.733526052392
GLOBAL,PWRCOAINDSO,COAINT,2,2032,S1D1,3664.1586571165853
GLOBAL,PWRCOAINDSO,COAINT,2,2032,S1D2,3402.714447804357
GLOBAL,PWRCOAINDSO,COAINT,2,2032,S1D3,4296.197277792
GLOBAL,PWRCOAINDSO,COAINT,2,2032,S1D4,2367.0125951066666
GLOBAL,PWRCOAINDSO,COAINT,2,2032,S1D5,3030.9954018681647
GLOBAL,PWRCOAINDSO,COAINT,2,2032,S2D1,4296.197277792
GLOBAL,PWRCOAINDSO,COAINT,2,2032,S2D2,4296.197277792
GLOBAL,PWRCOAINDSO,COAINT,2,2032,S2D3,4296.197277792
GLOBAL,PWRCOAINDSO,COAINT,2,2032,S2D4,4296.197277792
GLOBAL,PWRCOAINDSO,COAINT,2,2032,S2D5,4296.197277792
GLOBAL,PWRCOAINDSO,COAINT,2,2032,S3D1,1387.7386537388968
GLOBAL,PWRCOAINDSO,COAINT,2,2032,S3D2,1647.8463252105914
GLOBAL,PWRCOAINDSO,COAINT,2,2032,S3D3,3278.9899573968128
GLOBAL,PWRCOAINDSO,COAINT,2,2032,S3D4,1862.142388622096
GLOBAL,PWRCOAINDSO,COAINT,2,2032,S3D5,1759.1400192722572
GLOBAL,PWRCOAINDSO,COAINT,2,2032,S4D1,1276.879695643629
GLOBAL,PWRCOAINDSO,COAINT,2,2032,S4D2,846.4478896953061
GLOBAL,PWRCOAINDSO,COAINT,2,2032,S4D3,1718.0321695191844
GLOBAL,PWRCOAINDSO,COAINT,2,2032,S4D4,2196.8491753032613
GLOBAL,PWRCOAINDSO,COAINT,2,2032,S4D5,1248.376091773883
GLOBAL,PWRCOAINDSO,COAINT,2,2033,S1D1,3209.903061416123
GLOBAL,PWRCOAINDSO,COAINT,2,2033,S1D2,3580.0471215124203
GLOBAL,PWRCOAINDSO,COAINT,2,2033,S1D3,4217.067932954372
GLOBAL,PWRCOAINDSO,COAINT,2,2033,S1D4,2818.8645088507533
GLOBAL,PWRCOAINDSO,COAINT,2,2033,S1D5,4217.067932954374
GLOBAL,PWRCOAINDSO,COAINT,2,2033,S2D1,4217.067932954375
GLOBAL,PWRCOAINDSO,COAINT,2,2033,S2D2,4217.067932954374
GLOBAL,PWRCOAINDSO,COAINT,2,2033,S2D3,4217.067932954374
GLOBAL,PWRCOAINDSO,COAINT,2,2033,S2D4,4217.067932954374
GLOBAL,PWRCOAINDSO,COAINT,2,2033,S2D5,4217.067932954374
GLOBAL,PWRCOAINDSO,COAINT,2,2033,S3D1,1475.0680195313435
GLOBAL,PWRCOAINDSO,COAINT,2,2033,S3D2,1991.3035423860358
GLOBAL,PWRCOAINDSO,COAINT,2,2033,S3D3,1993.7883227198529
GLOBAL,PWRCOAINDSO,COAINT,2,2033,S3D4,2854.451402359358
GLOBAL,PWRCOAINDSO,COAINT,2,2033,S3D5,1864.658008816566
GLOBAL,PWRCOAINDSO,COAINT,2,2033,S4D1,2241.3293792930344
GLOBAL,PWRCOAINDSO,COAINT,2,2033,S4D2,1802.936820278828
GLOBAL,PWRCOAINDSO,COAINT,2,2033,S4D3,1820.5468527929913
GLOBAL,PWRCOAINDSO,COAINT,2,2033,S4D4,1827.4569790514342
GLOBAL,PWRCOAINDSO,COAINT,2,2033,S4D5,1329.4045529767197
GLOBAL,PWRCOAINDSO,COAINT,2,2034,S1D1,3372.1762783004933
GLOBAL,PWRCOAINDSO,COAINT,2,2034,S1D2,4422.899242202374
GLOBAL,PWRCOAINDSO,COAINT,2,2034,S1D3,4422.899242202373
GLOBAL,PWRCOAINDSO,COAINT,2,2034,S1D4,4310.057979249825
GLOBAL,PWRCOAINDSO,COAINT,2,2034,S1D5,3609.958470875621
GLOBAL,PWRCOAINDSO,COAINT,2,2034,S2D1,4422.899242202374
GLOBAL,PWRCOAINDSO,COAINT,2,2034,S2D2,4422.899242202374
GLOBAL,PWRCOAINDSO,COAINT,2,2034,S2D3,4422.899242202374
GLOBAL,PWRCOAINDSO,COAINT,2,2034,S2D4,4422.899242202374
GLOBAL,PWRCOAINDSO,COAINT,2,2034,S2D5,4422.899242202374
GLOBAL,PWRCOAINDSO,COAINT,2,2034,S3D1,1563.1249876842508
GLOBAL,PWRCOAINDSO,COAINT,2,2034,S3D2,2384.229865024767
GLOBAL,PWRCOAINDSO,COAINT,2,2034,S3D3,2173.8872172774536
GLOBAL,PWRCOAINDSO,COAINT,2,2034,S3D4,2082.742852416619
GLOBAL,PWRCOAINDSO,COAINT,2,2034,S3D5,3494.5254649365097
GLOBAL,PWRCOAINDSO,COAINT,2,2034,S4D1,1441.761499262439
GLOBAL,PWRCOAINDSO,COAINT,2,2034,S4D2,961.4126884431269
GLOBAL,PWRCOAINDSO,COAINT,2,2034,S4D3,1923.061536066798
GLOBAL,PWRCOAINDSO,COAINT,2,2034,S4D4,3727.6755253624156
GLOBAL,PWRCOAINDSO,COAINT,2,2034,S4D5,2905.648330839017
GLOBAL,PWRCOAINDSO,COAINT,2,2035,S1D1,3534.449495184864
GLOBAL,PWRCOAINDSO,COAINT,2,2035,S1D2,3934.7124689285433
GLOBAL,PWRCOAINDSO,COAINT,2,2035,S1D3,4487.052895466373
GLOBAL,PWRCOAINDSO,COAINT,2,2035,S1D4,4141.092523456779
GLOBAL,PWRCOAINDSO,COAINT,2,2035,S1D5,4381.950777400612
GLOBAL,PWRCOAINDSO,COAINT,2,2035,S2D1,4487.052895466373
GLOBAL,PWRCOAINDSO,COAINT,2,2035,S2D2,4487.052895466373
GLOBAL,PWRCOAINDSO,COAINT,2,2035,S2D3,4487.052895466373
GLOBAL,PWRCOAINDSO,COAINT,2,2035,S2D4,4487.052895466373
GLOBAL,PWRCOAINDSO,COAINT,2,2035,S2D5,4487.052895466373
GLOBAL,PWRCOAINDSO,COAINT,2,2035,S3D1,1651.124244133374
GLOBAL,PWRCOAINDSO,COAINT,2,2035,S3D2,1932.134157468464
GLOBAL,PWRCOAINDSO,COAINT,2,2035,S3D3,2215.3764180664116
GLOBAL,PWRCOAINDSO,COAINT,2,2035,S3D4,3122.95227498588
GLOBAL,PWRCOAINDSO,COAINT,2,2035,S3D5,2075.694020668634
GLOBAL,PWRCOAINDSO,COAINT,2,2035,S4D1,1523.4454042439934
GLOBAL,PWRCOAINDSO,COAINT,2,2035,S4D2,1018.7615198995986
GLOBAL,PWRCOAINDSO,COAINT,2,2035,S4D3,3571.6125544444412
GLOBAL,PWRCOAINDSO,COAINT,2,2035,S4D4,2692.382695310408
GLOBAL,PWRCOAINDSO,COAINT,2,2035,S4D5,1491.4614506916141
GLOBAL,PWRCOAINDSO,COAINT,2,2036,S1D1,4650.598983957234
