REGION,TECHNOLOGY,FUEL,MODE_OF_OPERATION,YEAR,TIMESLICE,VALUE
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2037,S1D4,624.6173465448545
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2037,S1D5,411.7922880407848
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2037,S2D1,1146.47124328704
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2037,S2D2,867.4525801232458
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2037,S2D3,1149.7560160176
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2037,S2D4,1153.7958955622405
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2037,S2D5,1152.019398888
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2037,S3D1,523.6496453057015
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2037,S3D2,415.1526326413468
GLOBAL,DSPTRNBGDXX,ELCBGDXX02,1,2037,S3D3,491.927544824452
