REGION,TIMESLICE,TECHNOLOGY,MODE_OF_OPERATION,FUEL,YEAR,VALUE
GLOBAL,S2D3,RNWRPOINDSO,1,ELCINDSO02,2036,157.68
GLOBAL,S2D3,RNWRPOINDSO,1,ELCINDSO02,2040,157.68
GLOBAL,S2D3,RNWRPOINDSO,1,ELCINDSO02,2041,157.68
GLOBAL,S2D3,RNWRPOINDSO,1,ELCINDSO02,2042,157.68
GLOBAL,S2D3,RNWRPOINDSO,1,ELCINDSO02,2044,157.68
GLOBAL,S2D3,RNWRPOINDSO,1,ELCINDSO02,2046,157.68
GLOBAL,S2D3,RNWRPOINDSO,1,ELCINDSO02,2048,157.68
GLOBAL,S2D3,RNWRPOINDSO,1,ELCINDSO02,2049,157.68
GLOBAL,S2D3,RNWRPOINDSO,1,ELCINDSO02,2050,157.68
GLOBAL,S2D3,RNWRPOINDWE,1,ELCINDWE02,2023,157.68
GLOBAL,S2D3,RNWRPOINDWE,1,ELCINDWE02,2024,157.68
GLOBAL,S2D3,RNWRPOINDWE,1,ELCINDWE02,2025,157.68
GLOBAL,S2D3,RNWRPOINDWE,1,ELCINDWE02,2026,157.68
GLOBAL,S2D3,RNWRPOINDWE,1,ELCINDWE02,2027,157.68
GLOBAL,S2D3,RNWRPOINDWE,1,ELCINDWE02,2032,157.68
GLOBAL,S2D3,RNWRPOINDWE,1,ELCINDWE02,2034,157.68
GLOBAL,S2D3,RNWRPOINDWE,1,ELCINDWE02,2035,157.68
GLOBAL,S2D3,RNWRPOINDWE,1,ELCINDWE02,2036,157.68
GLOBAL,S2D3,RNWRPOINDWE,1,ELCINDWE02,2037,157.68
GLOBAL,S2D3,RNWRPOINDWE,1,ELCINDWE02,2039,157.68
GLOBAL,S2D3,RNWRPOINDWE,1,ELCINDWE02,2040,157.68
GLOBAL,S2D3,RNWRPOINDWE,1,ELCINDWE02,2043,157.68
GLOBAL,S2D3,RNWRPOINDWE,1,ELCINDWE02,2045,157.68
GLOBAL,S2D3,RNWRPOINDWE,1,ELCINDWE02,2046,157.68
GLOBAL,S2D3,RNWRPOINDWE,1,ELCINDWE02,2047,157.68
GLOBAL,S2D3,RNWRPOINDWE,1,ELCINDWE02,2048,157.68
GLOBAL,S2D3,RNWRPOINDWE,1,ELCINDWE02,2049,157.68
GLOBAL,S2D3,RNWRPOLKAXX,1,ELCLKAXX02,2023,31.4148166128
GLOBAL,S2D3,RNWRPOLKAXX,1,ELCLKAXX02,2025,33.488308612800004
GLOBAL,S2D3,RNWRPOLKAXX,1,ELCLKAXX02,2033,56.41085948832001
GLOBAL,S2D3,RNWRPOLKAXX,1,ELCLKAXX02,2041,78.53827017456001
GLOBAL,S2D3,RNWRPOLKAXX,1,ELCLKAXX02,2044,88.85098336320002
GLOBAL,S2D3,RNWRPOLKAXX,1,ELCLKAXX02,2045,92.32519063824
GLOBAL,S2D3,RNWRPOMDVXX,1,ELCMDVXX02,2023,0.789866424
GLOBAL,S2D3,RNWRPOMDVXX,1,ELCMDVXX02,2024,1.5660604152000002
GLOBAL,S2D3,RNWRPOMDVXX,1,ELCMDVXX02,2032,7.905111775199998
GLOBAL,S2D3,RNWRPOMDVXX,1,ELCMDVXX02,2035,10.2239538552
GLOBAL,S2D3,RNWRPOMDVXX,1,ELCMDVXX02,2040,14.0886906552
GLOBAL,S2D3,RNWRPOMDVXX,1,ELCMDVXX02,2044,16.81380368936877
GLOBAL,S2D3,RNWRPOMDVXX,1,ELCMDVXX02,2045,17.586751049368768
GLOBAL,S2D3,RNWRPOMDVXX,1,ELCMDVXX02,2046,18.32386292015337
GLOBAL,S2D3,RNWRPOMDVXX,1,ELCMDVXX02,2049,19.103611964633377
GLOBAL,S2D3,RNWRPONPLXX,1,ELCNPLXX02,2023,31.623133968
GLOBAL,S2D3,RNWRPONPLXX,1,ELCNPLXX02,2024,34.0935254496
GLOBAL,S2D3,RNWRPONPLXX,1,ELCNPLXX02,2025,40.28439292992001
GLOBAL,S2D3,RNWRPONPLXX,1,ELCNPLXX02,2026,43.04489668992001
GLOBAL,S2D3,RNWRPONPLXX,1,ELCNPLXX02,2027,45.96209652672
GLOBAL,S2D3,RNWRPONPLXX,1,ELCNPLXX02,2030,71.56315377792
GLOBAL,S2D3,RNWRPONPLXX,1,ELCNPLXX02,2032,97.90108120512
GLOBAL,S2D3,RNWRPONPLXX,1,ELCNPLXX02,2039,8.807724760320003
GLOBAL,S2D3,RNWRPONPLXX,1,ELCNPLXX02,2040,17.769530632320016
GLOBAL,S2D3,RNWRPONPLXX,1,ELCNPLXX02,2041,26.731336504320023
GLOBAL,S2D3,RNWRPONPLXX,1,ELCNPLXX02,2042,157.68
GLOBAL,S2D3,RNWRPONPLXX,1,ELCNPLXX02,2043,44.65494824832001
GLOBAL,S2D3,RNWRPONPLXX,1,ELCNPLXX02,2044,157.68
GLOBAL,S2D3,RNWRPONPLXX,1,ELCNPLXX02,2046,157.68
GLOBAL,S2D3,RNWRPONPLXX,1,ELCNPLXX02,2048,94.23654880896001
GLOBAL,S2D3,RNWRPONPLXX,1,ELCNPLXX02,2049,108.80432333855998
GLOBAL,S2D3,RNWRPONPLXX,1,ELCNPLXX02,2050,108.79237624032
GLOBAL,S2D3,RNWSPVBGDXX,1,SPVBGDXX,2023,0.3360223871999999
GLOBAL,S2D3,RNWSPVBGDXX,1,SPVBGDXX,2024,0.3839571071999999
GLOBAL,S2D3,RNWSPVBGDXX,1,SPVBGDXX,2025,1.87750711296
GLOBAL,S2D3,RNWSPVBGDXX,1,SPVBGDXX,2026,1.92544183296
GLOBAL,S2D3,RNWSPVBGDXX,1,SPVBGDXX,2027,1.97337655296
GLOBAL,S2D3,RNWSPVBGDXX,1,SPVBGDXX,2028,2.02131127296
GLOBAL,S2D3,RNWSPVBGDXX,1,SPVBGDXX,2029,2.0692459929600004
GLOBAL,S2D3,RNWSPVBGDXX,1,SPVBGDXX,2030,2.1236039654400005
GLOBAL,S2D3,RNWSPVBGDXX,1,SPVBGDXX,2031,2.1715386854400007
GLOBAL,S2D3,RNWSPVBGDXX,1,SPVBGDXX,2032,2.2236437260800006
GLOBAL,S2D3,RNWSPVBGDXX,1,SPVBGDXX,2033,2.2832265830400007
GLOBAL,S2D3,RNWSPVBGDXX,1,SPVBGDXX,2034,2.3500955174400007
GLOBAL,S2D3,RNWSPVBGDXX,1,SPVBGDXX,2035,2.4240587904000006
GLOBAL,S2D3,RNWSPVBGDXX,1,SPVBGDXX,2036,2.5071296601600004
GLOBAL,S2D3,RNWSPVBGDXX,1,SPVBGDXX,2037,2.59882877952
GLOBAL,S2D3,RNWSPVBGDXX,1,SPVBGDXX,2038,2.69843712768
GLOBAL,S2D3,RNWSPVBGDXX,1,SPVBGDXX,2039,2.8051398144
GLOBAL,S2D3,RNWSPVBGDXX,1,SPVBGDXX,2040,2.91793021056
GLOBAL,S2D3,RNWSPVBGDXX,1,SPVBGDXX,2041,3.03767114112
GLOBAL,S2D3,RNWSPVBGDXX,1,SPVBGDXX,2042,3.13167112704
GLOBAL,S2D3,RNWSPVBGDXX,1,SPVBGDXX,2043,3.2726950732799995
GLOBAL,S2D3,RNWSPVBGDXX,1,SPVBGDXX,2044,3.47641763328
GLOBAL,S2D3,RNWSPVBGDXX,1,SPVBGDXX,2045,3.75578118144
GLOBAL,S2D3,RNWSPVBGDXX,1,SPVBGDXX,2046,4.137197748479999
GLOBAL,S2D3,RNWSPVBGDXX,1,SPVBGDXX,2047,4.62181776768
GLOBAL,S2D3,RNWSPVBGDXX,1,SPVBGDXX,2048,5.1521195750399995
GLOBAL,S2D3,RNWSPVBGDXX,1,SPVBGDXX,2049,5.771436157439998
GLOBAL,S2D3,RNWSPVBGDXX,1,SPVBGDXX,2050,5.031947232
GLOBAL,S2D3,RNWSPVBTNXX,1,SPVBTNXX,2023,0.0614952
GLOBAL,S2D3,RNWSPVBTNXX,1,SPVBTNXX,2024,0.1229904
GLOBAL,S2D3,RNWSPVBTNXX,1,SPVBTNXX,2025,0.1844856
GLOBAL,S2D3,RNWSPVBTNXX,1,SPVBTNXX,2026,0.2459808
