REGION,TECHNOLOGY,FUEL,MODE_OF_OPERATION,YEAR,TIMESLICE,VALUE
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2032,S3D4,81.10018245733748
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2032,S3D5,81.10018245733748
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2032,S4D1,57.270517603200005
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2032,S4D2,57.270517603200005
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2032,S4D3,57.270517603200005
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2032,S4D4,57.270517603200005
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2032,S4D5,57.270517603200005
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2033,S1D1,31.816954224
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2033,S1D2,31.816954224
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2033,S1D3,31.816954224
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2033,S1D4,31.816954224
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2033,S1D5,31.816954224
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2033,S2D1,39.31589966399999
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2033,S2D2,39.31589966399999
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2033,S2D3,39.31589966399999
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2033,S2D4,39.31589966399999
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2033,S2D5,39.31589966399999
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2033,S3D1,78.69134177546192
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2033,S3D2,76.7441948787775
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2033,S3D3,76.7441948787775
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2033,S3D4,81.10018245733751
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2033,S3D5,76.7441948787775
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2033,S4D1,57.270517603200005
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2033,S4D2,57.270517603200005
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2033,S4D3,57.270517603200005
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2033,S4D4,57.270517603200005
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2033,S4D5,57.270517603200005
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2034,S1D1,31.816954224
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2034,S1D2,31.816954224
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2034,S1D3,31.816954224
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2034,S1D4,31.816954224
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2034,S1D5,31.816954224
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2034,S2D1,39.31589966399999
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2034,S2D2,39.31589966399999
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2034,S2D3,39.31589966399999
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2034,S2D4,39.31589966399999
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2034,S2D5,39.31589966399999
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2034,S3D1,77.23934591594195
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2034,S3D2,76.74419487877752
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2034,S3D3,76.74419487877752
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2034,S3D4,81.10018245733752
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2034,S3D5,81.10018245733752
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2034,S4D1,57.270517603200005
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2034,S4D2,57.270517603200005
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2034,S4D3,57.270517603200005
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2034,S4D4,57.270517603200005
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2034,S4D5,57.270517603200005
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2035,S1D1,33.46072092
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2035,S1D2,33.46072092
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2035,S1D3,33.46072092
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2035,S1D4,33.46072092
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2035,S1D5,33.46072092
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2035,S2D1,41.34708611999999
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2035,S2D2,41.34708611999999
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2035,S2D3,41.34708611999999
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2035,S2D4,41.34708611999999
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2035,S2D5,41.34708611999999
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2035,S3D1,84.15209360667545
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2035,S3D2,80.75295085047105
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2035,S3D3,80.75295085047105
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2035,S3D4,80.75295085047105
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2035,S3D5,80.75295085047105
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2035,S4D1,60.22929765600001
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2035,S4D2,60.22929765600001
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2035,S4D3,60.22929765600001
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2035,S4D4,60.22929765600001
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2035,S4D5,60.22929765600001
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2036,S1D1,33.46072092
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2036,S1D2,33.46072092
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2036,S1D3,33.46072092
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2036,S1D4,33.46072092
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2036,S1D5,33.46072092
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2036,S2D1,41.34708611999999
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2036,S2D2,41.34708611999999
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2036,S2D3,41.34708611999999
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2036,S2D4,41.34708611999999
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2036,S2D5,41.34708611999999
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2036,S3D1,80.75295085047105
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2036,S3D2,80.75295085047105
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2036,S3D3,85.10893842903106
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2036,S3D4,84.41639775124429
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2036,S3D5,80.75295085047105
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2036,S4D1,60.22929765600001
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2036,S4D2,60.22929765600001
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2036,S4D3,60.22929765600001
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2036,S4D4,60.22929765600001
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2036,S4D5,60.22929765600001
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2037,S1D1,33.46072092
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2037,S1D2,33.46072092
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2037,S1D3,33.46072092
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2037,S1D4,33.46072092
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2037,S1D5,33.46072092
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2037,S2D1,41.34708611999999
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2037,S2D2,41.34708611999999
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2037,S2D3,41.34708611999999
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2037,S2D4,41.34708611999999
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2037,S2D5,41.34708611999999
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2037,S3D1,82.70009774715544
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2037,S3D2,80.75295085047102
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2037,S3D3,80.75295085047102
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2037,S3D4,80.75295085047102
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2037,S3D5,85.10893842903104
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2037,S4D1,60.22929765600001
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2037,S4D2,60.22929765600001
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2037,S4D3,60.22929765600001
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2037,S4D4,60.22929765600001
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2037,S4D5,60.22929765600001
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2038,S1D1,33.46072092
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2038,S1D2,33.46072092
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2038,S1D3,33.46072092
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2038,S1D4,33.46072092
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2038,S1D5,33.46072092
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2038,S2D1,41.34708611999999
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2038,S2D2,41.34708611999999
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2038,S2D3,41.34708611999999
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2038,S2D4,41.34708611999999
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2038,S2D5,41.34708611999999
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2038,S3D1,80.75295085047102
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2038,S3D2,80.75295085047102
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2038,S3D3,85.10893842903104
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2038,S3D4,80.75295085047102
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2038,S3D5,84.41639775124426
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2038,S4D1,60.22929765600001
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2038,S4D2,60.22929765600001
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2038,S4D3,60.22929765600001
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2038,S4D4,60.22929765600001
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2038,S4D5,60.22929765600001
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2039,S1D1,33.46072092
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2039,S1D2,33.46072092
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2039,S1D3,33.46072092
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2039,S1D4,33.46072092
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2039,S1D5,33.46072092
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2039,S2D1,41.34708611999999
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2039,S2D2,41.34708611999999
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2039,S2D3,41.34708611999999
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2039,S2D4,41.34708611999999
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2039,S2D5,41.34708611999999
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2039,S3D1,81.97409981739546
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2039,S3D2,80.75295085047104
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2039,S3D3,85.10893842903104
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2039,S3D4,80.75295085047104
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2039,S3D5,80.75295085047104
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2039,S4D1,60.22929765600001
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2039,S4D2,60.22929765600001
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2039,S4D3,60.22929765600001
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2039,S4D4,60.22929765600001
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2039,S4D5,60.22929765600001
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2040,S1D1,33.46072092
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2040,S1D2,33.46072092
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2040,S1D3,33.46072092
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2040,S1D4,33.46072092
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2040,S1D5,33.46072092
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2040,S2D1,41.34708611999999
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2040,S2D2,41.34708611999999
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2040,S2D3,41.34708611999999
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2040,S2D4,41.34708611999999
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2040,S2D5,41.34708611999999
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2040,S3D1,81.97409981739543
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2040,S3D2,80.75295085047102
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2040,S3D3,85.10893842903101
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2040,S3D4,80.75295085047102
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2040,S3D5,80.75295085047102
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2040,S4D1,60.22929765600001
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2040,S4D2,60.22929765600001
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2040,S4D3,60.22929765600001
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2040,S4D4,60.22929765600001
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2040,S4D5,60.22929765600001
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2041,S1D1,33.46072092
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2041,S1D2,33.46072092
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2041,S1D3,33.46072092
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2041,S1D4,33.46072092
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2041,S1D5,33.46072092
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2041,S2D1,41.34708611999999
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2041,S2D2,41.34708611999999
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2041,S2D3,41.34708611999999
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2041,S2D4,41.34708611999999
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2041,S2D5,41.34708611999999
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2041,S3D1,80.75295085047104
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2041,S3D2,81.81503790875418
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2041,S3D3,80.75295085047104
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2041,S3D4,85.10893842903104
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2041,S3D5,80.75295085047104
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2041,S4D1,60.22929765600001
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2041,S4D2,60.22929765600001
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2041,S4D3,60.22929765600001
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2041,S4D4,60.22929765600001
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2041,S4D5,60.22929765600001
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2042,S1D1,33.46072092
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2042,S1D2,33.46072092
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2042,S1D3,33.46072092
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2042,S1D4,33.46072092
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2042,S1D5,33.46072092
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2042,S2D1,41.34708611999999
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2042,S2D2,41.34708611999999
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2042,S2D3,41.34708611999999
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2042,S2D4,41.34708611999999
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2042,S2D5,41.34708611999999
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2042,S3D1,80.75295085047104
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2042,S3D2,80.75295085047104
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2042,S3D3,81.74325292479986
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2042,S3D4,85.10893842903104
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2042,S3D5,85.10893842903104
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2042,S4D1,60.22929765600001
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2042,S4D2,60.22929765600001
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2042,S4D3,60.22929765600001
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2042,S4D4,60.22929765600001
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2042,S4D5,60.22929765600001
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2043,S1D1,33.46072092
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2043,S1D2,33.46072092
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2043,S1D3,33.46072092
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2043,S1D4,33.46072092
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2043,S1D5,33.46072092
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2043,S2D1,41.34708611999999
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2043,S2D2,41.34708611999999
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2043,S2D3,41.34708611999999
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2043,S2D4,41.34708611999999
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2043,S2D5,41.34708611999999
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2043,S3D1,81.97409981739546
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2043,S3D2,80.75295085047104
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2043,S3D3,85.10893842903104
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2043,S3D4,80.75295085047104
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2043,S3D5,80.75295085047104
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2043,S4D1,60.22929765600001
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2043,S4D2,60.22929765600001
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2043,S4D3,60.22929765600001
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2043,S4D4,60.22929765600001
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2043,S4D5,60.22929765600001
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2044,S1D1,33.46072092
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2044,S1D2,33.46072092
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2044,S1D3,33.46072092
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2044,S1D4,33.46072092
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2044,S1D5,33.46072092
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2044,S2D1,41.34708611999999
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2044,S2D2,41.34708611999999
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2044,S2D3,41.34708611999999
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2044,S2D4,41.34708611999999
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2044,S2D5,41.34708611999999
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2044,S3D1,80.75295085047104
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2044,S3D2,80.75295085047104
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2044,S3D3,84.64724464383985
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2044,S3D4,85.10893842903104
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2044,S3D5,80.75295085047104
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2044,S4D1,60.22929765600001
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2044,S4D2,60.22929765600001
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2044,S4D3,60.22929765600001
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2044,S4D4,60.22929765600001
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2044,S4D5,60.22929765600001
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2045,S1D1,33.46072092
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2045,S1D2,33.46072092
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2045,S1D3,33.46072092
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2045,S1D4,33.46072092
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2045,S1D5,33.46072092
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2045,S2D1,41.34708611999999
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2045,S2D2,41.34708611999999
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2045,S2D3,41.34708611999999
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2045,S2D4,41.34708611999999
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2045,S2D5,41.34708611999999
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2045,S3D1,82.70009774715543
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2045,S3D2,80.75295085047102
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2045,S3D3,80.75295085047102
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2045,S3D4,85.10893842903101
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2045,S3D5,80.75295085047102
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2045,S4D1,60.22929765600001
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2045,S4D2,60.22929765600001
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2045,S4D3,60.22929765600001
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2045,S4D4,60.22929765600001
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2045,S4D5,60.22929765600001
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2046,S1D1,33.46072092
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2046,S1D2,33.46072092
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2046,S1D3,33.46072092
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2046,S1D4,33.46072092
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2046,S1D5,33.46072092
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2046,S2D1,41.34708611999999
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2046,S2D2,41.34708611999999
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2046,S2D3,41.34708611999999
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2046,S2D4,41.34708611999999
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2046,S2D5,41.34708611999999
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2046,S3D1,80.75295085047104
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2046,S3D2,80.75295085047104
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2046,S3D3,84.64724464383985
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2046,S3D4,85.10893842903104
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2046,S3D5,80.75295085047104
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2046,S4D1,60.22929765600001
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2046,S4D2,60.22929765600001
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2046,S4D3,60.22929765600001
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2046,S4D4,60.22929765600001
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2046,S4D5,60.22929765600001
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2047,S1D1,33.46072092
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2047,S1D2,33.46072092
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2047,S1D3,33.46072092
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2047,S1D4,33.46072092
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2047,S1D5,33.46072092
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2047,S2D1,41.34708611999999
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2047,S2D2,41.34708611999999
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2047,S2D3,41.34708611999999
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2047,S2D4,41.34708611999999
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2047,S2D5,41.34708611999999
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2047,S3D1,80.75295085047102
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2047,S3D2,80.75295085047102
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2047,S3D3,85.10893842903101
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2047,S3D4,84.41639775124423
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2047,S3D5,80.75295085047102
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2047,S4D1,60.22929765600001
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2047,S4D2,60.22929765600001
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2047,S4D3,60.22929765600001
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2047,S4D4,60.22929765600001
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2047,S4D5,60.22929765600001
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2048,S1D1,33.46072092
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2048,S1D2,33.46072092
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2048,S1D3,33.46072092
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2048,S1D4,33.46072092
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2048,S1D5,33.46072092
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2048,S2D1,41.34708611999999
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2048,S2D2,41.34708611999999
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2048,S2D3,41.34708611999999
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2048,S2D4,41.34708611999999
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2048,S2D5,41.34708611999999
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2048,S3D1,84.15209360667542
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2048,S3D2,80.75295085047102
GLOBAL,PWRHYDINDEA,HYDINDEA,1,2048,S3D3,80.75295085047102
