Future,Scenario,REGION,YEAR,TECHNOLOGY,FUEL,EMISSION,MODE_OF_OPERATION,TIMESLICE,STORAGE,SEASON,DAYTYPE,DAILYTIMEBRACKET,AvailabilityFactor,CapacityFactor,CapacityToActivityUnit,CapitalCost,CapitalCostStorage,Conversionld,Conversionlh,Conversionls,DaySplit,EmissionActivityRatio,FixedCost,InputActivityRatio,OperationalLife,OperationalLifeStorage,OutputActivityRatio,ReserveMargin,ReserveMarginTagFuel,ReserveMarginTagTechnology,ResidualCapacity,ResidualStorageCapacity,SpecifiedAnnualDemand,SpecifiedDemandProfile,StorageLevelStart,TechnologyFromStorage,TechnologyToStorage,TotalAnnualMaxCapacity,TotalAnnualMaxCapacityInvestment,TotalAnnualMinCapacityInvestment,TotalTechnologyAnnualActivityUpperLimit,VariableCost,YearSplit
0,BAU,GLOBAL,2032.0,RNWRPOMDVXX,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2032.0,RNWRPOMDVXX,ELCMDVXX00,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2032.0,RNWRPOMDVXX,ELCMDVXX02,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2032.0,RNWRPOMDVXX,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,
0,BAU,GLOBAL,2033.0,RNWRPOMDVXX,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2033.0,RNWRPOMDVXX,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2033.0,RNWRPOMDVXX,ELCMDVXX00,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2033.0,RNWRPOMDVXX,ELCMDVXX02,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2033.0,RNWRPOMDVXX,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,
0,BAU,GLOBAL,2034.0,RNWRPOMDVXX,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2034.0,RNWRPOMDVXX,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2034.0,RNWRPOMDVXX,ELCMDVXX00,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2034.0,RNWRPOMDVXX,ELCMDVXX02,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2034.0,RNWRPOMDVXX,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,
0,BAU,GLOBAL,2035.0,RNWRPOMDVXX,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2035.0,RNWRPOMDVXX,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2035.0,RNWRPOMDVXX,ELCMDVXX00,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2035.0,RNWRPOMDVXX,ELCMDVXX02,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2035.0,RNWRPOMDVXX,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,
0,BAU,GLOBAL,2036.0,RNWRPOMDVXX,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2036.0,RNWRPOMDVXX,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2036.0,RNWRPOMDVXX,ELCMDVXX00,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2036.0,RNWRPOMDVXX,ELCMDVXX02,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2036.0,RNWRPOMDVXX,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,
0,BAU,GLOBAL,2037.0,RNWRPOMDVXX,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2037.0,RNWRPOMDVXX,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2037.0,RNWRPOMDVXX,ELCMDVXX00,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2037.0,RNWRPOMDVXX,ELCMDVXX02,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2037.0,RNWRPOMDVXX,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,
0,BAU,GLOBAL,2038.0,RNWRPOMDVXX,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2038.0,RNWRPOMDVXX,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2038.0,RNWRPOMDVXX,ELCMDVXX00,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2038.0,RNWRPOMDVXX,ELCMDVXX02,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2038.0,RNWRPOMDVXX,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,
0,BAU,GLOBAL,2039.0,RNWRPOMDVXX,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2039.0,RNWRPOMDVXX,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2039.0,RNWRPOMDVXX,ELCMDVXX00,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2039.0,RNWRPOMDVXX,ELCMDVXX02,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2039.0,RNWRPOMDVXX,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,
0,BAU,GLOBAL,2040.0,RNWRPOMDVXX,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2040.0,RNWRPOMDVXX,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2040.0,RNWRPOMDVXX,ELCMDVXX00,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2040.0,RNWRPOMDVXX,ELCMDVXX02,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2040.0,RNWRPOMDVXX,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,
0,BAU,GLOBAL,2041.0,RNWRPOMDVXX,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2041.0,RNWRPOMDVXX,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2041.0,RNWRPOMDVXX,ELCMDVXX00,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2041.0,RNWRPOMDVXX,ELCMDVXX02,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2041.0,RNWRPOMDVXX,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,
0,BAU,GLOBAL,2042.0,RNWRPOMDVXX,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2042.0,RNWRPOMDVXX,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2042.0,RNWRPOMDVXX,ELCMDVXX00,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2042.0,RNWRPOMDVXX,ELCMDVXX02,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2042.0,RNWRPOMDVXX,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,
0,BAU,GLOBAL,2043.0,RNWRPOMDVXX,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2043.0,RNWRPOMDVXX,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2043.0,RNWRPOMDVXX,ELCMDVXX00,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2043.0,RNWRPOMDVXX,ELCMDVXX02,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2043.0,RNWRPOMDVXX,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,
0,BAU,GLOBAL,2044.0,RNWRPOMDVXX,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2044.0,RNWRPOMDVXX,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2044.0,RNWRPOMDVXX,ELCMDVXX00,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2044.0,RNWRPOMDVXX,ELCMDVXX02,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2044.0,RNWRPOMDVXX,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,
0,BAU,GLOBAL,2045.0,RNWRPOMDVXX,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2045.0,RNWRPOMDVXX,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2045.0,RNWRPOMDVXX,ELCMDVXX00,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2045.0,RNWRPOMDVXX,ELCMDVXX02,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2045.0,RNWRPOMDVXX,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,
0,BAU,GLOBAL,2046.0,RNWRPOMDVXX,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2046.0,RNWRPOMDVXX,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2046.0,RNWRPOMDVXX,ELCMDVXX00,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2046.0,RNWRPOMDVXX,ELCMDVXX02,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2046.0,RNWRPOMDVXX,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,
0,BAU,GLOBAL,2047.0,RNWRPOMDVXX,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2047.0,RNWRPOMDVXX,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2047.0,RNWRPOMDVXX,ELCMDVXX00,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2047.0,RNWRPOMDVXX,ELCMDVXX02,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2047.0,RNWRPOMDVXX,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,
0,BAU,GLOBAL,2048.0,RNWRPOMDVXX,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2048.0,RNWRPOMDVXX,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2048.0,RNWRPOMDVXX,ELCMDVXX00,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2048.0,RNWRPOMDVXX,ELCMDVXX02,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2048.0,RNWRPOMDVXX,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,
0,BAU,GLOBAL,2049.0,RNWRPOMDVXX,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2049.0,RNWRPOMDVXX,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2049.0,RNWRPOMDVXX,ELCMDVXX00,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2049.0,RNWRPOMDVXX,ELCMDVXX02,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2049.0,RNWRPOMDVXX,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,
0,BAU,GLOBAL,2050.0,RNWRPOMDVXX,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2050.0,RNWRPOMDVXX,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2050.0,RNWRPOMDVXX,ELCMDVXX00,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2050.0,RNWRPOMDVXX,ELCMDVXX02,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2050.0,RNWRPOMDVXX,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,
0,BAU,GLOBAL,,RNWRPOMDVXX,,,,,,,,,,,31.536,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,,RNWRPOMDVXX,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2023.0,RNWRPONPLXX,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2023.0,RNWRPONPLXX,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2023.0,RNWRPONPLXX,ELCNPLXX00,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2023.0,RNWRPONPLXX,ELCNPLXX02,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2023.0,RNWRPONPLXX,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,
0,BAU,GLOBAL,2024.0,RNWRPONPLXX,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2024.0,RNWRPONPLXX,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2024.0,RNWRPONPLXX,ELCNPLXX00,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2024.0,RNWRPONPLXX,ELCNPLXX02,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2024.0,RNWRPONPLXX,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,
0,BAU,GLOBAL,2025.0,RNWRPONPLXX,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2025.0,RNWRPONPLXX,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2025.0,RNWRPONPLXX,ELCNPLXX00,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2025.0,RNWRPONPLXX,ELCNPLXX02,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2025.0,RNWRPONPLXX,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,
0,BAU,GLOBAL,2026.0,RNWRPONPLXX,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2026.0,RNWRPONPLXX,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2026.0,RNWRPONPLXX,ELCNPLXX00,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2026.0,RNWRPONPLXX,ELCNPLXX02,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2026.0,RNWRPONPLXX,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,
0,BAU,GLOBAL,2027.0,RNWRPONPLXX,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2027.0,RNWRPONPLXX,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2027.0,RNWRPONPLXX,ELCNPLXX00,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2027.0,RNWRPONPLXX,ELCNPLXX02,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2027.0,RNWRPONPLXX,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,
0,BAU,GLOBAL,2028.0,RNWRPONPLXX,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2028.0,RNWRPONPLXX,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2028.0,RNWRPONPLXX,ELCNPLXX00,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2028.0,RNWRPONPLXX,ELCNPLXX02,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2028.0,RNWRPONPLXX,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,
0,BAU,GLOBAL,2029.0,RNWRPONPLXX,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2029.0,RNWRPONPLXX,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2029.0,RNWRPONPLXX,ELCNPLXX00,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2029.0,RNWRPONPLXX,ELCNPLXX02,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2029.0,RNWRPONPLXX,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,
0,BAU,GLOBAL,2030.0,RNWRPONPLXX,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2030.0,RNWRPONPLXX,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2030.0,RNWRPONPLXX,ELCNPLXX00,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2030.0,RNWRPONPLXX,ELCNPLXX02,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2030.0,RNWRPONPLXX,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,
0,BAU,GLOBAL,2031.0,RNWRPONPLXX,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2031.0,RNWRPONPLXX,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2031.0,RNWRPONPLXX,ELCNPLXX00,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2031.0,RNWRPONPLXX,ELCNPLXX02,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2031.0,RNWRPONPLXX,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,
0,BAU,GLOBAL,2032.0,RNWRPONPLXX,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2032.0,RNWRPONPLXX,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2032.0,RNWRPONPLXX,ELCNPLXX00,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2032.0,RNWRPONPLXX,ELCNPLXX02,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2032.0,RNWRPONPLXX,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,
0,BAU,GLOBAL,2033.0,RNWRPONPLXX,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2033.0,RNWRPONPLXX,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2033.0,RNWRPONPLXX,ELCNPLXX00,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2033.0,RNWRPONPLXX,ELCNPLXX02,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2033.0,RNWRPONPLXX,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,
0,BAU,GLOBAL,2034.0,RNWRPONPLXX,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2034.0,RNWRPONPLXX,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2034.0,RNWRPONPLXX,ELCNPLXX00,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2034.0,RNWRPONPLXX,ELCNPLXX02,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2034.0,RNWRPONPLXX,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,
0,BAU,GLOBAL,2035.0,RNWRPONPLXX,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2035.0,RNWRPONPLXX,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2035.0,RNWRPONPLXX,ELCNPLXX00,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2035.0,RNWRPONPLXX,ELCNPLXX02,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2035.0,RNWRPONPLXX,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,
0,BAU,GLOBAL,2036.0,RNWRPONPLXX,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2036.0,RNWRPONPLXX,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2036.0,RNWRPONPLXX,ELCNPLXX00,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2036.0,RNWRPONPLXX,ELCNPLXX02,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2036.0,RNWRPONPLXX,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,
0,BAU,GLOBAL,2037.0,RNWRPONPLXX,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2037.0,RNWRPONPLXX,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2037.0,RNWRPONPLXX,ELCNPLXX00,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2037.0,RNWRPONPLXX,ELCNPLXX02,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2037.0,RNWRPONPLXX,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,
0,BAU,GLOBAL,2038.0,RNWRPONPLXX,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2038.0,RNWRPONPLXX,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2038.0,RNWRPONPLXX,ELCNPLXX00,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2038.0,RNWRPONPLXX,ELCNPLXX02,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2038.0,RNWRPONPLXX,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,
0,BAU,GLOBAL,2039.0,RNWRPONPLXX,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,BAU,GLOBAL,2039.0,RNWRPONPLXX,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,
