timeslice,season,daypart,tech_code,tech_type,cf_dispatch,cf_ninja,cf_da_workbook,cf_default,source_notes
S4D2,Post-monsoon (Oct-Nov),Morning (06-12),PWRCOAINDNO,COA,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S4D2,Post-monsoon (Oct-Nov),Morning (06-12),PWRGASINDNO,GAS,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S4D2,Post-monsoon (Oct-Nov),Morning (06-12),PWROILINDNO,OIL,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S4D2,Post-monsoon (Oct-Nov),Morning (06-12),PWRNGAINDNO,NGA,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S4D3,Post-monsoon (Oct-Nov),Afternoon (12-18),PWRHYDINDNO,Hydro_HYD,,,0.320256,,CEA fleet PLF
S4D3,Post-monsoon (Oct-Nov),Afternoon (12-18),PWRHDRINDNO,Hydro_HDR,,,0.320256,,CEA fleet PLF
S4D3,Post-monsoon (Oct-Nov),Afternoon (12-18),PWRHROINDNO,Hydro_HRO,,,0.320256,,CEA fleet PLF
S4D3,Post-monsoon (Oct-Nov),Afternoon (12-18),PWRSPVINDNO,Solar,,0.323884,,,Ninja
S4D3,Post-monsoon (Oct-Nov),Afternoon (12-18),PWRWONINDNO,Wind,,0.168795,,,Ninja
S4D3,Post-monsoon (Oct-Nov),Afternoon (12-18),PWRCOAINDNO,COA,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S4D3,Post-monsoon (Oct-Nov),Afternoon (12-18),PWRGASINDNO,GAS,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S4D3,Post-monsoon (Oct-Nov),Afternoon (12-18),PWROILINDNO,OIL,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S4D3,Post-monsoon (Oct-Nov),Afternoon (12-18),PWRNGAINDNO,NGA,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S4D4,Post-monsoon (Oct-Nov),Evening (18-24),PWRHYDINDNO,Hydro_HYD,,,0.320256,,CEA fleet PLF
S4D4,Post-monsoon (Oct-Nov),Evening (18-24),PWRHDRINDNO,Hydro_HDR,,,0.320256,,CEA fleet PLF
S4D4,Post-monsoon (Oct-Nov),Evening (18-24),PWRHROINDNO,Hydro_HRO,,,0.320256,,CEA fleet PLF
S4D4,Post-monsoon (Oct-Nov),Evening (18-24),PWRSPVINDNO,Solar,,0.000000,,,Ninja
S4D4,Post-monsoon (Oct-Nov),Evening (18-24),PWRWONINDNO,Wind,,0.252342,,,Ninja
S4D4,Post-monsoon (Oct-Nov),Evening (18-24),PWRCOAINDNO,COA,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S4D4,Post-monsoon (Oct-Nov),Evening (18-24),PWRGASINDNO,GAS,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S4D4,Post-monsoon (Oct-Nov),Evening (18-24),PWROILINDNO,OIL,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
S4D4,Post-monsoon (Oct-Nov),Evening (18-24),PWRNGAINDNO,NGA,,,,1.0,thermal CF=1.0; CF=1.0 (dispatchable)
